,account,year,month,day,hour,minute,second,collection_period,prediction
0,05d79071-a3ad-45ab-8037-bf678673d08d,2020,11,15,04,50,02,2020111504,neutral
1,0f9761d8-b8c4-428e-b4d7-decbf6c54453,2020,11,15,04,50,04,2020111504,neutral
2,cd2ac7c3-546f-4edc-a0cf-9cfdd4e9a3b2,2020,11,15,04,50,05,2020111504,neutral
3,b0b255f5-b3de-49cc-ae01-a2c7cc2ffc55,2020,11,15,04,50,06,2020111504,neutral
4,8863f079-6290-415e-ad37-470ed6516d3c,2020,11,15,04,50,07,2020111504,positive
5,9f527357-54f4-42f6-8cb6-fc8bd1bdc120,2020,11,15,04,50,07,2020111504,neutral
6,10acef1c-94e8-4614-a497-c8561ed06af5,2020,11,15,04,50,09,2020111504,neutral
7,ea582fe2-4c4d-415b-8036-20a7bd69c68d,2020,11,15,04,50,09,2020111504,neutral
8,ce891fbc-031c-49c2-8f0c-351d129f76ce,2020,11,15,04,50,14,2020111504,neutral
9,c35792e3-ceb8-4e0b-a968-13164106e024,2020,11,15,04,50,21,2020111504,neutral
10,85123c0a-bba6-49b7-b348-c19cc3f3cfd2,2020,11,15,04,50,22,2020111504,neutral
11,2ba10dcb-8719-4d18-a0b6-fcba2492b916,2020,11,15,04,50,23,2020111504,neutral
12,ef5877d1-5851-4d0a-ae09-0492fa847bfe,2020,11,15,04,50,23,2020111504,neutral
13,c6da8e22-8661-41c3-b596-a95df300c181,2020,11,15,04,50,24,2020111504,negative
14,12f49fe2-e73e-4b8d-9ea9-cf8442614a88,2020,11,15,04,50,29,2020111504,neutral
15,1b2758f2-1e3e-4d9f-9436-df6e7e460ea2,2020,11,15,04,50,29,2020111504,neutral
16,42cc3ef2-2c4e-48f2-8e86-6c4b106258b2,2020,11,15,04,50,29,2020111504,neutral
17,6a47d3ca-0309-4e5d-8357-2459880fd410,2020,11,15,04,50,29,2020111504,neutral
18,6ca36c47-bddc-4696-abaf-23d12f6f738c,2020,11,15,04,50,29,2020111504,neutral
19,7ade8729-ab3a-4419-982d-93441ce41035,2020,11,15,04,50,29,2020111504,neutral
20,576468b2-0b18-40a1-b320-24ca3d869bf2,2020,11,15,04,50,30,2020111504,negative
21,358819c8-6e94-4255-9ee2-2219aad00d56,2020,11,15,04,50,31,2020111504,positive
22,8a35d3a7-e5f3-44e2-aab0-abbe6d646dc1,2020,11,15,04,50,31,2020111504,neutral
23,dca8c2cf-e56c-453a-a9f7-97b9b5833a45,2020,11,15,04,50,31,2020111504,neutral
24,f5a10559-d602-4c21-9d45-f6de1563b940,2020,11,15,04,50,31,2020111504,negative
25,2edcc1e0-1c61-49db-9648-2f90dbaa8faa,2020,11,15,04,50,32,2020111504,positive
26,47084038-6112-4640-8252-503b409da98e,2020,11,15,04,50,32,2020111504,neutral
27,512d1412-6d7e-4333-b2da-fcd98333e0f6,2020,11,15,04,50,32,2020111504,positive
28,7e69cc0f-0f46-4ba4-8635-07a974a270a0,2020,11,15,04,50,32,2020111504,neutral
29,8a4d039c-7859-4d08-a450-2320072841d2,2020,11,15,04,50,32,2020111504,positive
30,1b6fb868-68b1-4586-ad74-53f7098f3113,2020,11,15,04,50,33,2020111504,neutral
31,46ddbabd-368d-4015-9e9d-10fa8a4092ab,2020,11,15,04,50,33,2020111504,neutral
32,7c96aa9a-af56-48bf-9c47-39a0f4821c40,2020,11,15,04,50,33,2020111504,neutral
33,c9ebfe43-6820-477a-b866-43f9b9bf9b05,2020,11,15,04,50,33,2020111504,positive
34,1e7cdecf-07bc-41bc-8954-e940f2554647,2020,11,15,04,50,34,2020111504,neutral
35,f2791743-65cc-42a5-8409-0e2c2383ece3,2020,11,15,04,50,34,2020111504,neutral
36,5c71dbd5-b90d-41a1-9295-5b2452dd07cd,2020,11,15,04,50,35,2020111504,positive
37,65cdfca3-649d-4d6e-91a0-bf1af64b67bc,2020,11,15,04,50,35,2020111504,neutral
38,6a2ba04e-65ba-4ed8-bd48-3bcb7975bf52,2020,11,15,04,50,36,2020111504,neutral
39,0908562f-12db-4417-b5f4-c874713d606f,2020,11,15,04,50,37,2020111504,positive
40,2118dd1e-45bd-4b06-a550-5196450117ee,2020,11,15,04,50,37,2020111504,neutral
41,3d4b1daf-ef85-4da3-914a-6badbbb90115,2020,11,15,04,50,37,2020111504,positive
42,9e5ef736-e2e7-4402-a9dc-f553e48964bb,2020,11,15,04,50,37,2020111504,neutral
43,e38f68ec-6d29-4aac-8e0e-250f30179710,2020,11,15,04,50,37,2020111504,neutral
44,74c15cb3-b10a-49e9-95cb-395c9a2de111,2020,11,15,04,50,38,2020111504,neutral
45,c658551b-33fd-495d-840c-741c65af7858,2020,11,15,04,50,38,2020111504,neutral
46,e4bbf0ae-fb0e-460c-8122-c59b03b40013,2020,11,15,04,50,38,2020111504,positive
47,bc84d3c7-f0b4-4419-a3ee-797f5dadba2e,2020,11,15,04,50,39,2020111504,positive
48,c6656fec-aed6-4055-85b5-ad54cc4bff8f,2020,11,15,04,50,39,2020111504,neutral
49,12291f0e-6c53-43f1-95bd-80f8acfeab1d,2020,11,15,04,50,40,2020111504,neutral
50,75017c4c-5c15-424d-87ff-4cfc9a64823f,2020,11,15,04,50,40,2020111504,neutral
51,7948665d-df8b-4e9e-89b7-fd687890bba6,2020,11,15,04,50,40,2020111504,neutral
52,a78b8bf8-7ee1-43e0-8ecd-bc0a746173b6,2020,11,15,04,50,40,2020111504,positive
53,9c28b94b-fa84-421b-ac4e-62aba54f7634,2020,11,15,04,50,41,2020111504,neutral
54,d58305b4-e253-45c0-84e7-3b640284318a,2020,11,15,04,50,43,2020111504,neutral
55,f195c866-8417-4877-a54d-5d934298aa77,2020,11,15,04,50,43,2020111504,neutral
56,0b775fde-acec-4a4e-927e-d1f1fa2c63d7,2020,11,15,04,50,44,2020111504,neutral
57,1ca37278-53ce-4012-811b-94309934e3a4,2020,11,15,04,50,44,2020111504,negative
58,31f8e326-f315-449d-95d7-aea2add79108,2020,11,15,04,50,44,2020111504,positive
59,7277d40c-19ab-4c1d-8775-af341fe894f5,2020,11,15,04,50,44,2020111504,positive
60,f0cf12a2-dbf5-41fe-af07-e12d37f39db9,2020,11,15,04,50,44,2020111504,neutral
61,00a2d76d-c7a9-47bf-a332-7f42d4351c4e,2020,11,15,04,50,45,2020111504,positive
62,4a08fdfd-5857-485b-9253-47f4db5db523,2020,11,15,04,50,45,2020111504,positive
63,82b4e52c-f6e6-4845-9421-caa3bb8f155f,2020,11,15,04,50,45,2020111504,neutral
64,926533f5-3af1-42b9-97d4-fc71c5d3f421,2020,11,15,04,50,45,2020111504,neutral
65,9a859c90-d440-410f-9e51-8dbf9fdb2731,2020,11,15,04,50,45,2020111504,negative
66,fddcc601-4c58-4263-8839-72987b4f1037,2020,11,15,04,50,45,2020111504,negative
67,58a1e813-7722-4fa2-a224-a6f7597f4960,2020,11,15,04,50,46,2020111504,neutral
68,776c38f2-fc9d-4865-9827-db93b3491f04,2020,11,15,04,50,46,2020111504,positive
69,0c66fdb5-0a99-45cb-942c-66a36923dc0a,2020,11,15,04,50,47,2020111504,negative
70,46826c8e-c476-46d8-93ad-d1aecfdce382,2020,11,15,04,50,47,2020111504,positive
71,7cb1361d-6225-4cdb-a83a-f94b2774f84a,2020,11,15,04,50,47,2020111504,positive
72,ec47eb6b-9f0b-4b92-aa8f-8c6dcc96393e,2020,11,15,04,50,47,2020111504,positive
73,54ce2092-a47b-4ed9-afca-057a9b12b48a,2020,11,15,04,50,48,2020111504,positive
74,8b1c2334-0e4b-41dc-8889-fc56eaa93b81,2020,11,15,04,50,48,2020111504,positive
75,e1a76777-02f4-43b9-b4f7-1f9d16f99f4e,2020,11,15,04,50,48,2020111504,neutral
76,3ad6d7cf-ca8a-407f-9b46-74da89312187,2020,11,15,04,50,49,2020111504,neutral
77,7043a5f9-4e83-4826-9960-b9317ffb9e8f,2020,11,15,04,50,50,2020111504,neutral
78,d2e374a9-2e59-4370-bfa1-416f0ea1ed05,2020,11,15,04,50,50,2020111504,positive
79,a91fea86-9211-4dfd-8741-75a7de7d1a50,2020,11,15,04,50,52,2020111504,neutral
80,e8b98c45-3dd6-4510-94fa-4526cb006933,2020,11,15,04,50,52,2020111504,neutral
81,5f40f1ec-6ec3-4416-acd0-31dcb825f0de,2020,11,15,04,50,53,2020111504,negative
82,62154f1f-ad2d-492c-85a0-4d6c409ee70b,2020,11,15,04,50,53,2020111504,positive
83,828ed7c9-4465-4c32-83a7-6295180a6b94,2020,11,15,04,50,53,2020111504,positive
84,08b631a8-4862-4efb-af30-cc09a51dc3c9,2020,11,15,04,50,54,2020111504,neutral
85,5d0ed6b6-09da-4d92-b66b-0a10a151ef46,2020,11,15,04,50,54,2020111504,positive
86,b647046f-9c20-475e-ab90-6f46d36f0c01,2020,11,15,04,50,54,2020111504,neutral
87,5a8216f3-8655-434e-8bca-7972d25fd0f0,2020,11,15,04,50,55,2020111504,neutral
88,7754e7cb-c032-45da-81a5-a5c0d50cd92d,2020,11,15,04,50,55,2020111504,neutral
89,ab776c5a-58e1-4d5d-a7f0-252fab94bc6c,2020,11,15,04,50,55,2020111504,neutral
90,e8eb554b-e2ec-4ff2-83a0-a8c3ecdcfaf7,2020,11,15,04,50,55,2020111504,neutral
91,a5f2020f-8527-4769-b76c-de735964cf1d,2020,11,15,04,50,56,2020111504,positive
92,20cc75f7-f382-4cd4-9a06-a555e73253f4,2020,11,15,04,50,57,2020111504,positive
93,39b6ccdb-c37a-44aa-a9c8-7af6b508f4b4,2020,11,15,04,50,57,2020111504,positive
94,f1963952-7366-4b33-8798-00249c82bc8b,2020,11,15,04,50,57,2020111504,positive
95,ff315aa3-d342-48cb-b921-fc2662024258,2020,11,15,04,50,57,2020111504,neutral
96,0c97e140-5db3-4e9f-b9ec-a6e5f560c39e,2020,11,15,04,50,58,2020111504,positive
97,90486658-b2c3-408d-b1a0-e98a8340e7d4,2020,11,15,04,50,58,2020111504,positive
98,ad282b6a-80dd-4fc6-ad35-80afec4338b3,2020,11,15,04,50,58,2020111504,neutral
99,cc55cddf-b7ea-478c-aad2-be5974aaedff,2020,11,15,04,50,58,2020111504,neutral
100,d6e282a3-254b-40ea-bf25-5182bd00c14b,2020,11,15,04,50,58,2020111504,negative
101,6e317871-873b-4397-b908-9fc337145bdb,2020,11,15,04,50,59,2020111504,positive
102,7e421c76-f0dd-41a6-960d-088858d9ea7c,2020,11,15,04,50,59,2020111504,positive
103,9119e2dc-0167-4cd6-b43f-bb0bb561faa2,2020,11,15,04,50,59,2020111504,positive
104,dd653078-edc0-4658-8282-f7e249f9a0a1,2020,11,15,04,50,59,2020111504,positive
105,9e0e5f33-af37-4400-b4f7-6b8e0561e900,2020,11,15,04,51,00,2020111504,positive
106,b4946b32-b75b-438f-9ae4-02677bcacc27,2020,11,15,04,51,00,2020111504,neutral
107,3af05f82-299b-45ee-8bfd-d30884378c71,2020,11,15,04,51,01,2020111504,negative
108,4ec6fea4-70ae-4c3a-9fb8-923822bf1e65,2020,11,15,04,51,01,2020111504,neutral
109,e2f741d3-5503-4ca4-a1d0-e09080e7658b,2020,11,15,04,51,01,2020111504,neutral
110,0e8fc410-006e-436f-96b4-6ecde2c4c7ea,2020,11,15,04,51,02,2020111504,neutral
111,38e509dc-33d8-4f15-8aa7-87601e2f465e,2020,11,15,04,51,02,2020111504,positive
112,9fab9f0e-f2b3-409b-8898-3b79fef40d68,2020,11,15,04,51,02,2020111504,positive
113,1c580a04-2911-486a-96b5-0c547f4ad9b1,2020,11,15,04,51,03,2020111504,neutral
114,7a49e42f-7619-49b8-b052-ea8f52db0898,2020,11,15,04,51,03,2020111504,positive
115,23fce9fb-4d6a-41ff-ad19-6f22b08f7cb5,2020,11,15,04,51,04,2020111504,positive
116,35dc1a7a-94ed-4461-bd84-590821052e51,2020,11,15,04,51,04,2020111504,neutral
117,86fd82fc-b1cb-4b19-b0bd-ed3caf9f0be3,2020,11,15,04,51,04,2020111504,neutral
118,c02f8f6f-9810-488e-9821-81e100d92245,2020,11,15,04,51,04,2020111504,positive
119,dbf3c43b-842d-49b4-99b2-c1e0d705a797,2020,11,15,04,51,05,2020111504,neutral
120,5d8c53c5-e4ad-48ab-b117-585810b42de6,2020,11,15,04,51,06,2020111504,neutral
121,682f4c8d-97ee-46a6-863d-da35f1e490ea,2020,11,15,04,51,06,2020111504,positive
122,b203d697-c38d-4e70-b65d-354cc6ee76be,2020,11,15,04,51,06,2020111504,neutral
123,b4f2a520-2971-451e-a95a-c0158e37040a,2020,11,15,04,51,06,2020111504,positive
124,bc79e9f0-031d-4514-bfc0-7928373ad638,2020,11,15,04,51,06,2020111504,positive
125,7fc392b0-67ea-4994-9d79-a54eae25e3e2,2020,11,15,04,51,07,2020111504,positive
126,1f463e68-f6e3-4fc3-83ab-4706914601eb,2020,11,15,04,51,08,2020111504,neutral
127,37c15434-549c-470d-8de7-980728a1cba7,2020,11,15,04,51,08,2020111504,neutral
128,3b5cc6d5-e73f-477d-b7b5-ad11715b7fd6,2020,11,15,04,51,08,2020111504,neutral
129,36a8429b-7689-404c-9bd9-0d621aa6d2bf,2020,11,15,04,51,09,2020111504,positive
130,59f433f4-3713-43ba-8b22-c1be7600e1e3,2020,11,15,04,51,09,2020111504,negative
131,dd870cba-4d01-4e22-b8a9-e6e9adf64d5b,2020,11,15,04,51,09,2020111504,neutral
132,39ea3483-2be4-428e-a8eb-9241138691b6,2020,11,15,04,51,12,2020111504,positive
133,505b0cab-ddeb-4662-ac9f-74e163d0eaca,2020,11,15,04,51,12,2020111504,neutral
134,57b758f0-0a5f-4c15-a3c9-e01a70139eb1,2020,11,15,04,51,12,2020111504,neutral
135,d31391a3-00ec-42cd-8586-ada3ac3233e6,2020,11,15,04,51,12,2020111504,positive
136,8169ef7b-e81c-48dd-aa4e-1c7e0e760074,2020,11,15,04,51,13,2020111504,positive
137,4292601a-44df-431d-9f34-75f96dab1d22,2020,11,15,04,51,14,2020111504,positive
138,4d26f3bb-86a1-4adf-b26c-deb2a974987b,2020,11,15,04,51,14,2020111504,neutral
139,c01bbb93-cf85-416d-9b5c-e8923af4547e,2020,11,15,04,51,14,2020111504,neutral
140,99515b89-af2f-4e3b-8e8d-71d20ed62dd0,2020,11,15,05,29,54,2020111505,neutral
141,32453b26-825d-424b-b405-2f05e5873401,2020,11,15,10,53,35,2020111510,neutral
142,4512913d-ba76-4339-bfad-90cb3a831182,2020,11,15,23,59,55,2020111523,negative
143,caafcfcc-e801-4afe-80ee-8f612c78e017,2020,11,15,23,59,55,2020111523,neutral
144,b280948d-fc4c-4b18-91fd-b7473c751120,2020,11,15,23,59,56,2020111523,neutral
145,13466b57-2242-4587-97ee-cf8fdb996ac4,2020,11,15,23,59,57,2020111523,positive
146,2cee7626-78fb-4af0-bbe4-300b7681f99c,2020,11,15,23,59,57,2020111523,neutral
147,93960c4d-6d21-4117-b797-63c83f26b725,2020,11,15,23,59,57,2020111523,positive
148,bcbc34bf-5571-47f4-9974-ac735935d453,2020,11,15,23,59,57,2020111523,neutral
149,0af4a699-aa82-4127-8ca3-ef6fcc305b31,2020,11,15,23,59,58,2020111523,negative
150,d9d2132c-53ce-4ca2-8aee-c75c91967576,2020,11,15,23,59,58,2020111523,neutral
151,116648e8-6c35-4ed0-a7df-004005a324c5,2020,11,15,23,59,59,2020111523,negative
152,adccc277-8327-4446-9445-12b3363662a1,2020,11,15,23,59,59,2020111523,neutral
153,91cb6179-d21e-4c05-9246-eac374c2736c,2020,11,16,00,14,18,2020111600,neutral
154,92eb20ff-3428-4bb9-ba3c-0f6bcb99a8c9,2020,11,16,00,14,18,2020111600,neutral
155,ff21f892-7fed-4cd8-b5d1-d1fb7d6ec91d,2020,11,16,00,14,18,2020111600,neutral
156,63667657-c420-496d-af31-171ca2336041,2020,11,16,00,14,19,2020111600,neutral
157,afde306d-9312-48e1-874c-fcb37e0c0654,2020,11,16,00,14,19,2020111600,neutral
158,4895e498-9ed0-4ffa-9c2c-21fae297b00e,2020,11,16,00,14,20,2020111600,neutral
159,75b8088b-ca22-4738-ba10-5262d18d9e2b,2020,11,16,00,14,20,2020111600,neutral
160,e84f5b68-66b0-4be0-b3ae-c52a64da3814,2020,11,16,00,14,20,2020111600,neutral
161,095aa9e3-98d1-449f-ae4c-8c2b20a40991,2020,11,16,00,14,21,2020111600,neutral
162,41b265de-7616-48bb-af1c-329dd333686e,2020,11,16,00,14,21,2020111600,neutral
163,7f57474c-4898-45bb-b3cf-e807f98bf204,2020,11,16,00,14,21,2020111600,negative
164,c209c376-a256-4b0d-aa8b-528bcad2d9c4,2020,11,16,00,14,21,2020111600,neutral
165,da1f28d6-753f-4079-be82-9393d8d83829,2020,11,16,00,14,22,2020111600,neutral
166,1adaa747-d3b1-4865-8f8d-c159418acf4b,2020,11,16,00,14,23,2020111600,neutral
167,7f1490a4-3a3b-4c99-89ef-e6c8bb07a1e0,2020,11,16,00,14,23,2020111600,neutral
168,dd543ca9-7cf3-4c0e-9f44-81783beb3c23,2020,11,16,00,14,23,2020111600,positive
169,1c57d264-492c-4996-b5ce-aabdb19ee6c1,2020,11,16,00,14,24,2020111600,neutral
170,4d80ff32-251f-4c99-8e0a-d61e2b042794,2020,11,16,00,14,24,2020111600,neutral
171,be6130c7-ac77-4584-9fa9-66e632dd4862,2020,11,16,00,14,24,2020111600,neutral
172,ec7145f3-62b0-4ae8-af88-27c1f815c076,2020,11,16,00,14,24,2020111600,neutral
173,02c64002-90ac-4349-9095-7a90bc3d2dbf,2020,11,16,00,14,25,2020111600,neutral
174,412544db-e052-4619-bcae-938568c67a26,2020,11,16,00,14,25,2020111600,neutral
175,63633a6c-280c-4b50-a3b1-0724c5157a39,2020,11,16,00,14,25,2020111600,neutral
176,6604b5ed-518c-4bb7-983d-49b00aeb092e,2020,11,16,00,14,25,2020111600,neutral
177,e36a37c9-9d76-40af-82dc-c65f53e087f3,2020,11,16,00,14,25,2020111600,neutral
178,104bb5a9-9623-40df-b15a-6d233b90895f,2020,11,16,00,14,26,2020111600,neutral
179,f78c7090-ee1d-4e4f-bd2f-89bc7e724f00,2020,11,16,00,14,27,2020111600,neutral
180,fed6d767-6c4a-49e5-93dd-cd62330843c5,2020,11,16,00,14,27,2020111600,negative
181,0e421558-a27d-4f41-a77c-c6f016f7bfe6,2020,11,16,00,14,28,2020111600,neutral
182,8a15633f-a4e1-4294-86ba-0a6cffa76fd2,2020,11,16,00,14,28,2020111600,neutral
183,4df6e8d9-ee2b-465a-9413-ba515eed89b0,2020,11,16,00,14,30,2020111600,neutral
184,6f00fd73-0a6b-4e10-b223-d8bc52cf60f8,2020,11,16,00,14,30,2020111600,neutral
185,28542e0a-055b-4ddc-82fb-dbc26be97f4f,2020,11,16,00,14,31,2020111600,negative
186,1980a901-8fc7-4f60-8b99-378b1bef1177,2020,11,16,00,14,32,2020111600,neutral
187,488fe3a1-ddb1-4a8c-a5a1-e9dd33c8d7b3,2020,11,16,00,14,32,2020111600,neutral
188,6ce41f87-d6a9-4eaf-8cd4-c2a6fa6d5718,2020,11,16,00,14,32,2020111600,neutral
189,ff37df7c-0d2c-4c26-8fab-8a17ebb84d50,2020,11,16,00,14,32,2020111600,neutral
190,0a09a209-8804-4d25-887e-bb7a2e9f899c,2020,11,16,00,14,33,2020111600,neutral
191,3cdac03d-fdde-40c4-ab65-bbf6cefe5891,2020,11,16,00,14,33,2020111600,neutral
192,8504fc5d-4e7a-48b1-8245-ac5aa5afdf7b,2020,11,16,00,14,34,2020111600,neutral
193,e8c4f962-43f8-44a0-acc0-8b5c58c9cd94,2020,11,16,00,14,34,2020111600,neutral
194,0384b1db-372b-4684-841c-3ef9a649d554,2020,11,16,00,14,35,2020111600,neutral
195,46046bc7-5d4b-46da-be94-ea32ac118287,2020,11,16,00,14,35,2020111600,neutral
196,5024c752-95e8-4c49-adb9-87058e47047e,2020,11,16,00,14,36,2020111600,neutral
197,6461e734-907a-4354-ac3c-5cbe5dd2f279,2020,11,16,00,14,36,2020111600,neutral
198,78ce3128-3058-4826-8c88-0e098ea4a830,2020,11,16,00,14,36,2020111600,positive
199,cfaaa978-36d0-40f2-9712-cca778382655,2020,11,16,00,14,36,2020111600,neutral
200,fbd7f581-7ad3-430c-bde9-65427d96c86f,2020,11,16,00,14,36,2020111600,negative
201,0eb23c56-98c8-425d-81d0-561ef1fe8f37,2020,11,16,00,14,37,2020111600,neutral
202,2e8136d8-ace2-4e16-8373-f3a1f98f9310,2020,11,16,00,14,37,2020111600,neutral
203,83b56de4-52de-463f-a865-109bb1097234,2020,11,16,00,14,38,2020111600,neutral
204,312c3ed9-2e8a-4258-9216-2c45ac4cf827,2020,11,16,00,14,39,2020111600,negative
205,a0c228a4-b9f1-4050-9b04-352325a92b4f,2020,11,16,00,14,39,2020111600,neutral
206,e1c3209d-5f92-4ddb-bf89-d1910ee374b8,2020,11,16,00,14,39,2020111600,neutral
207,0abed594-e503-4d95-ae42-bae552631ba8,2020,11,16,00,14,40,2020111600,neutral
208,a21920e5-9996-44a9-80f1-e45af310c700,2020,11,16,00,14,41,2020111600,neutral
209,426552ac-6f3e-4863-8704-3536f9e25dbd,2020,11,16,00,14,42,2020111600,neutral
210,63b3b877-1519-4b00-a824-408c14924508,2020,11,16,00,14,42,2020111600,neutral
211,96f75036-055e-4382-a8e2-1e2bb0594d56,2020,11,16,00,14,44,2020111600,positive
212,c62fd7eb-a2f1-4800-a9ca-02f412f07498,2020,11,16,00,14,44,2020111600,neutral
213,6a1d5d8e-3c62-4311-a3b2-2785c2a14f51,2020,11,16,00,14,45,2020111600,neutral
214,58008d61-f446-4898-bab3-3e48d6a35407,2020,11,16,00,14,46,2020111600,neutral
215,d15c9733-243e-4119-945f-512a8bd62f17,2020,11,16,00,14,46,2020111600,neutral
216,04dfe267-51f2-4aec-b31c-d12fee3b300c,2020,11,16,00,14,47,2020111600,neutral
217,667a6350-4eb1-4875-94db-c181433443a9,2020,11,16,00,14,50,2020111600,neutral
218,73ffd86d-9a6b-44a7-b970-6e6796e84367,2020,11,16,00,14,51,2020111600,neutral
219,8d07bf64-cef6-45ac-bf1a-8b05e53f3927,2020,11,16,00,14,51,2020111600,neutral
220,9b20d5cb-4ad9-40be-aeec-1044d8aac736,2020,11,16,00,14,51,2020111600,negative
221,a587eddb-bfd0-4790-a530-f595feb809c0,2020,11,16,00,14,51,2020111600,negative
222,cfa8bd6d-14cc-4271-84a8-a533f8ba142f,2020,11,16,00,14,51,2020111600,neutral
223,ce42fbe1-d226-4c4a-b7dd-9caf5cbad8ad,2020,11,16,00,14,52,2020111600,neutral
224,23624c3e-6644-4b1f-b914-50390d25a410,2020,11,16,00,14,53,2020111600,neutral
225,4e4228d4-0fbc-4ddb-909a-200eb34af6bd,2020,11,16,00,14,54,2020111600,neutral
226,d93c5225-766c-4d5e-a945-dd1d7492b36c,2020,11,16,00,14,55,2020111600,neutral
227,79220d26-3f7d-48cb-97b8-8137aa8d0259,2020,11,16,00,14,56,2020111600,neutral
228,7492005b-f742-4428-b676-8fce2a52e2be,2020,11,16,00,14,57,2020111600,negative
229,b42e648c-e093-428e-82fb-f8e70e7adedd,2020,11,16,00,14,57,2020111600,neutral
230,0891fa7f-1699-45a3-8aea-2c95f970b878,2020,11,16,00,14,58,2020111600,neutral
231,120cc6a8-f043-4a19-b38c-84ce791ca226,2020,11,16,00,14,58,2020111600,neutral
232,48d989e7-9c2e-4f0c-a03a-38809d7cc2a2,2020,11,16,00,14,58,2020111600,neutral
233,7bf455bb-8798-4bb2-99e8-7f224be89e91,2020,11,16,00,14,58,2020111600,neutral
234,db15304f-754b-442e-976a-906625c26096,2020,11,16,00,14,58,2020111600,negative
235,fe3fc5a1-5216-4b3d-a5df-ef9137b9d08e,2020,11,16,00,14,58,2020111600,neutral
236,4bbfaa87-6ae5-406d-bce7-231df1109891,2020,11,16,00,14,59,2020111600,neutral
237,d9906a3e-6b8b-448d-abb0-d7f422b3d48c,2020,11,16,00,14,59,2020111600,neutral
238,ec8545f2-a0d5-486c-87cd-d996c4c133f1,2020,11,16,00,14,59,2020111600,neutral
239,fda81bb6-77c2-423e-a4db-f4c313fbc969,2020,11,16,00,14,59,2020111600,neutral
240,0db38365-facf-4b9b-9727-3b1521abd611,2020,11,16,00,15,00,2020111600,neutral
241,4ec67f11-08a8-4c96-a162-25fd19701b2e,2020,11,16,00,15,00,2020111600,negative
242,56bbb558-d66d-4d84-8684-a6a9e40725a2,2020,11,16,00,15,00,2020111600,neutral
243,fba32adc-5efa-4d2b-aa57-0fdeee76babc,2020,11,16,00,15,00,2020111600,neutral
244,344dc8b5-9909-408a-9d76-c4953c92791c,2020,11,16,00,15,01,2020111600,neutral
245,719cd20e-3a4a-4136-abd5-4628b2d931c5,2020,11,16,00,15,01,2020111600,neutral
246,015bb608-71a8-4a44-bd7b-364966aefa2a,2020,11,16,00,15,02,2020111600,neutral
247,093fab95-71d0-478b-8a30-e718f2756297,2020,11,16,00,15,02,2020111600,neutral
248,4a5ece3e-513b-4226-a8f8-15969c625a6f,2020,11,16,00,15,02,2020111600,neutral
249,0494d9bd-97cb-4937-91f7-d2355e450f8b,2020,11,16,00,15,03,2020111600,neutral
250,14b06228-85a3-4749-ab93-b6d1bbd59d2e,2020,11,16,00,15,03,2020111600,neutral
251,62174a66-e5a9-4528-bca0-aeb93f00252c,2020,11,16,00,15,03,2020111600,neutral
252,8afe9b28-e789-4b6f-b74d-5cdb75f930a2,2020,11,16,00,15,03,2020111600,neutral
253,e1e14c23-0d3d-427d-b3ba-502b5507a99b,2020,11,16,00,15,03,2020111600,neutral
254,55bc2ac4-3ece-4800-a162-54a7ac820dc5,2020,11,16,00,15,04,2020111600,neutral
255,833d709c-e007-4c54-8643-32e9a673fdad,2020,11,16,00,15,04,2020111600,neutral
256,a305efcb-59ba-4c46-a517-566138097f94,2020,11,16,00,15,04,2020111600,neutral
257,b7f57fca-e785-440e-9951-24f1af2a532a,2020,11,16,00,15,04,2020111600,neutral
258,9cb23bc9-b331-4d6a-8143-c3ec6e044c60,2020,11,16,00,15,05,2020111600,negative
259,beb88c8b-d7d2-4e6c-8611-8bd6ab639bc0,2020,11,16,00,15,05,2020111600,negative
260,a3cf43f6-35e6-4663-bd68-4a369540bb99,2020,11,16,00,15,06,2020111600,neutral
261,5235acd9-7fd1-45cf-a909-4edf385f7619,2020,11,16,00,15,07,2020111600,neutral
262,5bb35b28-5a8d-40ad-9742-77aab4e5f055,2020,11,16,00,15,07,2020111600,negative
263,82cac1c8-80bc-41c5-8a1a-5221c576acae,2020,11,16,00,15,07,2020111600,neutral
264,624e2373-b66f-49fc-9c9d-e2444b5c4732,2020,11,16,00,15,08,2020111600,positive
265,9f67898f-87ed-475c-9416-05800077fd27,2020,11,16,00,15,08,2020111600,neutral
266,37516075-96ae-4279-8085-ec8f5ba5b26f,2020,11,16,00,15,09,2020111600,neutral
267,3e094618-e7bd-4c24-aabf-b96755d0e1dc,2020,11,16,00,15,09,2020111600,neutral
268,c2fde0ff-2318-4c28-898d-a6310a0e4bf1,2020,11,16,00,15,09,2020111600,neutral
269,f742077c-7c00-4c92-b6c9-7ef48fe9b19b,2020,11,16,00,15,09,2020111600,neutral
270,0586852a-72cd-4ea4-8140-da54c8c9b619,2020,11,16,00,15,10,2020111600,neutral
271,36faf407-bc35-4f44-b7a5-9a6dd1d536b3,2020,11,16,00,15,10,2020111600,neutral
272,9135011b-cdc7-4126-9d38-d15c702c46d5,2020,11,16,00,15,10,2020111600,neutral
273,ae9e7a5b-7152-4fec-83d9-2c0a4b97b9b6,2020,11,16,00,15,10,2020111600,positive
274,dbea54e0-2ff3-4b4f-a3d1-646f8b22469b,2020,11,16,00,15,10,2020111600,neutral
